index,DE_B01,DE_B09,DE_B10,DE_B11,DE_B12,DE_B15,DE_B16,DE_B18,DE_B19,DE_load,DE_surplus,DK_B01,DK_B16,DK_B18,DK_B19,DK_load,DK_surplus,HU_B01,HU_B09,HU_B11,HU_B12,HU_B15,HU_B16,HU_B19,HU_load,HU_surplus,IT_B01,IT_B09,IT_B10,IT_B11,IT_B12,IT_B16,IT_B18,IT_B19,IT_load,IT_surplus,NE_B01,NE_B11,NE_B16,NE_B18,NE_B19,NE_load,NE_surplus,PO_B01,PO_B10,PO_B11,PO_B12,PO_B16,PO_B19,PO_load,PO_surplus,SE_B12,SE_B13,SE_B16,SE_B19,SE_load,SE_surplus,SP_B01,SP_B09,SP_B10,SP_B11,SP_B12,SP_B13,SP_B15,SP_B16,SP_B18,SP_B19,SP_load,SP_surplus,UK_B19,UK_load,UK_surplus,y,year,month,day,hour,minute,second
3235,18811,85,11028,6249,615,372,1482,6467,25219,193146,-122818,394.0,6.0,143.0,157.0,3436.0,-2736.0,456,0,48,56,56,0,41,19894,-19237,553.0,612.0,660.0,5363.0,765.0,0.0,0.0,284.0,29113.0,-20876.0,66,0,37,6855,3741,46878,-36179,233.0,594.0,189.0,53.0,6.0,967.0,17650.0,-15608.0,6184.0,0.0,0.0,5744.0,13297.0,-1369.0,466,0,0,1116,4909,0,104,828,0,7187,25544,-10934,0.0,1669.0,-1669.0,4,2022,5,15,18,0,0
3236,18602,90,5297,6265,875,372,2,6576,38896,194356,-117381,399.0,0.0,170.0,183.0,3380.0,-2628.0,459,0,48,56,57,0,96,19182,-18466,547.0,613.0,267.0,4442.0,565.0,0.0,0.0,252.0,27312.0,-20626.0,65,0,3,7541,4727,47507,-35171,233.0,573.0,187.0,53.0,0.0,1009.0,16896.0,-14841.0,6081.0,0.0,0.0,5806.0,12969.0,-1082.0,463,0,0,1071,4660,0,99,429,0,6646,25473,-12105,0.0,1591.0,-1591.0,4,2022,5,15,19,0,0
3237,18270,95,4755,6212,546,372,0,7753,46587,189477,-104887,396.0,0.0,165.0,162.0,3170.0,-2447.0,459,0,48,56,57,0,141,17843,-17082,544.0,612.0,207.0,3909.0,376.0,0.0,0.0,271.0,24878.0,-18959.0,65,0,4,7672,5680,46293,-32872,234.0,121.0,169.0,7.0,0.0,1024.0,15919.0,-14364.0,5884.0,0.0,0.0,5803.0,12318.0,-631.0,455,0,12,1061,3234,0,101,235,0,6424,23694,-12172,0.0,1531.0,-1531.0,4,2022,5,15,20,0,0
3238,17875,97,3586,6144,380,372,0,10278,48897,177983,-90354,315.0,0.0,202.0,151.0,3016.0,-2348.0,458,0,48,56,51,0,129,16676,-15934,547.0,613.0,389.0,3912.0,168.0,0.0,0.0,271.0,22978.0,-17078.0,65,0,4,7340,5745,43659,-30505,231.0,1.0,160.0,0.0,0.0,944.0,15084.0,-13748.0,5438.0,0.0,0.0,5902.0,11656.0,-316.0,441,0,388,1026,1428,0,101,146,0,6432,22202,-12240,0.0,1367.0,-1367.0,4,2022,5,15,21,0,0
3239,17357,100,6115,6120,756,372,0,11570,48776,169769,-78603,266.0,0.0,185.0,174.0,2933.0,-2308.0,460,0,48,56,45,0,70,15608,-14929,547.0,613.0,299.0,3481.0,111.0,0.0,0.0,284.0,21755.0,-16420.0,64,0,4,6817,5468,41879,-29526,234.0,0.0,160.0,0.0,0.0,776.0,14659.0,-13489.0,5335.0,0.0,0.0,5997.0,11534.0,-202.0,437,0,711,999,838,0,99,111,0,6214,21147,-11738,0.0,1167.0,-1167.0,4,2022,5,15,22,0,0
3240,17308,100,9364,6172,443,372,0,13332,48455,164820,-69274,277.0,0.0,153.0,184.0,2880.0,-2266.0,457,0,48,56,44,0,42,14885,-14238,547.0,613.0,830.0,3251.0,109.0,0.0,0.0,249.0,21099.0,-15500.0,64,0,4,6411,4960,40320,-28881,235.0,0.0,160.0,0.0,0.0,658.0,14411.0,-13358.0,5282.0,0.0,0.0,6093.0,11564.0,-189.0,442,0,957,997,899,0,101,69,0,6022,20401,-10914,0.0,1078.0,-1078.0,4,2022,5,15,23,0,0
3241,17280,100,9825,6140,772,372,0,14779,48798,163084,-65018,264.0,0.0,167.0,179.0,2878.0,-2268.0,455,0,48,56,44,0,49,14511,-13859,544.0,614.0,843.0,3260.0,98.0,0.0,0.0,232.0,20877.0,-15286.0,64,0,4,4794,4274,39513,-30377,235.0,0.0,160.0,0.0,0.0,586.0,14550.0,-13569.0,5303.0,0.0,0.0,6223.0,11656.0,-130.0,434,0,1054,984,754,0,102,70,0,5976,20042,-10668,0.0,1023.0,-1023.0,4,2022,5,16,0,0,0
3242,17296,100,13133,6156,1056,372,0,15014,50465,167533,-63941,277.0,0.0,124.0,208.0,2912.0,-2303.0,452,0,48,56,44,0,69,14601,-13932,545.0,614.0,708.0,3312.0,105.0,0.0,0.0,280.0,21326.0,-15762.0,65,0,4,3873,3982,39488,-31564,233.0,0.0,160.0,0.0,12.0,473.0,14675.0,-13797.0,5317.0,0.0,1.0,6304.0,11876.0,-254.0,452,0,1116,982,819,0,103,69,0,5641,20099,-10917,0.0,1011.0,-1011.0,4,2022,5,16,1,0,0
3243,17399,98,10515,6180,1335,372,3,11551,49728,176730,-79549,277.0,19.0,136.0,209.0,3063.0,-2422.0,452,0,48,56,44,3,66,15147,-14478,538.0,615.0,350.0,3417.0,122.0,5.0,0.0,299.0,22999.0,-17653.0,64,0,4,3503,3907,39838,-32360,235.0,17.0,158.0,0.0,110.0,449.0,15149.0,-14180.0,5669.0,0.0,11.0,6169.0,12344.0,-495.0,448,0,849,994,1080,0,102,66,0,5202,20674,-11933,0.0,1001.0,-1001.0,4,2022,5,16,2,0,0
3244,17711,96,5261,6210,1073,372,1491,11948,49116,194383,-101105,337.0,103.0,99.0,188.0,3559.0,-2832.0,456,0,48,56,44,205,96,16549,-15644,534.0,606.0,420.0,4331.0,478.0,408.0,0.0,290.0,27178.0,-20111.0,64,0,15,2821,3437,40693,-34356,234.0,29.0,158.0,0.0,645.0,408.0,17824.0,-16350.0,6139.0,0.0,63.0,5855.0,13763.0,-1706.0,468,0,55,1016,2395,0,103,44,0,4638,22787,-14068,0.0,1028.0,-1028.0,1,2022,5,16,3,0,0
3245,18436,96,4258,6264,1037,372,11560,11464,44915,225003,-126601,386.0,262.0,136.0,148.0,4084.0,-3152.0,456,0,48,38,55,987,153,19079,-17342,544.0,588.0,463.0,5180.0,579.0,2326.0,0.0,189.0,32439.0,-22570.0,64,0,80,2740,3503,42531,-36144,234.0,204.0,163.0,0.0,1918.0,212.0,20075.0,-17344.0,6583.0,0.0,146.0,5545.0,14743.0,-2469.0,491,0,0,1071,4553,0,108,624,0,3897,25007,-14263,0.0,1121.0,-1121.0,1,2022,5,16,4,0,0
3246,18932,93,13379,6278,1342,372,31933,11175,31482,244074,-129088,380.0,459.0,203.0,128.0,4336.0,-3166.0,457,0,48,29,58,2551,85,19591,-16363,549.0,587.0,222.0,5404.0,559.0,5264.0,0.0,133.0,36445.0,-23727.0,64,0,249,2577,3201,45768,-39677,233.0,95.0,165.0,47.0,3254.0,64.0,20765.0,-16907.0,6538.0,0.0,270.0,5273.0,14964.0,-2883.0,494,0,0,1090,4439,0,94,3604,0,3236,26636,-13679,0.0,1372.0,-1372.0,1,2022,5,16,5,0,0
3247,18813,87,12061,6231,1031,372,55686,10680,21392,254801,-128448,228.0,658.0,230.0,166.0,4408.0,-3126.0,460,0,48,40,60,4196,57,19301,-14440,548.0,588.0,434.0,5309.0,602.0,7761.0,0.0,129.0,37896.0,-22525.0,65,0,501,2143,2428,46877,-41740,234.0,0.0,166.0,53.0,4338.0,61.0,20720.0,-15868.0,6551.0,0.0,402.0,5014.0,14875.0,-2908.0,469,0,0,1067,3284,0,93,7742,0,2755,27497,-12087,0.0,1769.0,-1769.0,1,2022,5,16,6,0,0
3248,18298,84,3829,6237,860,372,76236,11553,21081,261447,-122897,350.0,750.0,235.0,247.0,4419.0,-2837.0,460,0,48,40,57,5424,39,18924,-12856,561.0,588.0,28.0,4676.0,300.0,9532.0,0.0,143.0,37861.0,-22033.0,65,0,859,3254,1796,46039,-40065,232.0,0.0,163.0,7.0,5126.0,90.0,20424.0,-14806.0,6629.0,0.0,508.0,4873.0,14968.0,-2958.0,453,0,0,1049,2116,0,100,11052,0,2763,28068,-10535,0.0,1983.0,-1983.0,1,2022,5,16,7,0,0
3249,17843,84,4023,6195,723,372,91132,11944,24947,264884,-107621,349.0,824.0,336.0,325.0,4438.0,-2604.0,460,0,48,40,59,6250,31,18695,-11807,565.0,579.0,13.0,3870.0,264.0,10647.0,0.0,162.0,37472.0,-21372.0,64,0,947,4719,2244,42575,-34601,193.0,0.0,163.0,0.0,5507.0,133.0,20599.0,-14603.0,6613.0,0.0,569.0,4829.0,14845.0,-2834.0,478,0,0,1019,1455,0,100,12757,0,2956,28663,-9898,0.0,2068.0,-2068.0,1,2022,5,16,8,0,0
3250,17478,84,4210,6203,915,372,101183,12641,30469,267618,-94063,340.0,839.0,437.0,519.0,4408.0,-2273.0,457,0,23,40,55,6612,15,18720,-11518,566.0,586.0,201.0,3700.0,109.0,11047.0,0.0,244.0,35890.0,-19437.0,64,0,1023,5860,2286,42049,-32816,231.0,0.0,160.0,0.0,5627.0,168.0,20710.0,-14524.0,6549.0,0.0,585.0,4855.0,14811.0,-2822.0,480,0,128,990,874,0,99,13581,0,3456,28981,-9373,0.0,2109.0,-2109.0,1,2022,5,16,9,0,0
3251,17214,85,3613,6335,928,372,102737,12753,33422,266114,-88655,328.0,815.0,506.0,761.0,4421.0,-2011.0,457,0,50,37,55,6484,7,19019,-11929,558.0,582.0,342.0,3626.0,144.0,11033.0,0.0,355.0,36183.0,-19543.0,67,0,953,5620,2671,44511,-35200,235.0,0.0,160.0,0.0,5457.0,231.0,20652.0,-14569.0,6496.0,0.0,576.0,4900.0,14711.0,-2739.0,481,0,592,1013,909,0,103,13821,0,4197,29328,-8212,0.0,2103.0,-2103.0,3,2022,5,16,10,0,0
3252,17188,86,6825,6421,750,372,98278,13144,35259,262371,-84048,204.0,766.0,565.0,922.0,4419.0,-1962.0,459,0,52,38,52,6328,4,18982,-12049,557.0,575.0,337.0,3552.0,164.0,10389.0,0.0,570.0,37342.0,-21198.0,66,0,584,6146,3382,46031,-35853,235.0,0.0,155.0,0.0,5059.0,299.0,20449.0,-14701.0,6530.0,0.0,540.0,4902.0,14863.0,-2891.0,464,0,1130,972,779,0,100,13818,0,4770,28915,-6882,0.0,2038.0,-2038.0,3,2022,5,16,11,0,0
3253,17125,81,9919,6454,516,372,86903,13789,37125,260597,-88313,155.0,726.0,587.0,632.0,4349.0,-2249.0,455,0,52,51,55,5804,6,19478,-13055,551.0,583.0,42.0,3717.0,165.0,9227.0,0.0,818.0,37942.0,-22839.0,64,0,557,6804,4675,44824,-32724,235.0,0.0,154.0,0.0,4570.0,397.0,20766.0,-15410.0,6535.0,0.0,466.0,4912.0,14559.0,-2646.0,482,0,1602,989,945,0,100,13452,0,5373,28240,-5297,0.0,1904.0,-1904.0,1,2022,5,16,12,0,0
3254,17281,80,8633,6391,900,372,71415,13127,36834,258762,-103729,149.0,638.0,538.0,603.0,4399.0,-2471.0,453,0,52,37,56,4962,2,20118,-14556,546.0,588.0,104.0,4043.0,316.0,7818.0,0.0,825.0,38335.0,-24095.0,64,0,491,6821,5489,45807,-32942,234.0,0.0,156.0,0.0,3777.0,474.0,20887.0,-16246.0,6532.0,0.0,368.0,4774.0,14535.0,-2861.0,494,0,1785,1008,1048,0,100,12709,0,5834,27939,-4961,0.0,1836.0,-1836.0,1,2022,5,16,13,0,0
3255,17545,81,4078,6344,738,372,55196,11659,35757,252730,-120960,199.0,523.0,712.0,668.0,4543.0,-2441.0,452,0,52,35,60,3537,0,20710,-16574,546.0,609.0,641.0,4709.0,434.0,5718.0,0.0,733.0,37576.0,-24186.0,64,0,599,6194,5003,48254,-36394,234.0,0.0,160.0,0.0,2762.0,568.0,21147.0,-17423.0,6611.0,0.0,247.0,4749.0,14526.0,-2919.0,488,0,1580,1010,945,0,105,11816,0,6121,27967,-5902,0.0,1868.0,-1868.0,1,2022,5,16,14,0,0
3256,17970,93,8579,6358,1379,374,35366,10234,37027,253909,-136529,218.0,349.0,732.0,648.0,4432.0,-2485.0,452,0,52,36,57,1889,5,21094,-18603,561.0,611.0,1079.0,5008.0,669.0,2841.0,0.0,638.0,36455.0,-25048.0,64,0,367,4974,5358,50241,-39478,233.0,232.0,185.0,46.0,1518.0,631.0,21206.0,-18361.0,6935.0,0.0,136.0,4587.0,14557.0,-2899.0,488,0,948,1019,1104,0,105,10392,0,6177,27757,-7524,0.0,2050.0,-2050.0,1,2022,5,16,15,0,0
3257,18588,91,13959,6383,1036,376,18750,6370,43673,251689,-142463,221.0,168.0,940.0,673.0,4171.0,-2169.0,453,0,52,35,57,667,10,21729,-20455,578.0,611.0,1212.0,5967.0,1014.0,687.0,0.0,604.0,36668.0,-25995.0,64,0,143,4523,4922,48721,-39069,234.0,568.0,210.0,53.0,615.0,781.0,21634.0,-19173.0,7192.0,0.0,56.0,4371.0,14438.0,-2819.0,491,0,360,1039,1811,0,106,7396,0,6131,28142,-10808,0.0,2112.0,-2112.0,1,2022,5,16,16,0,0
3258,18665,91,14093,6657,973,373,7454,8313,45061,248508,-146828,320.0,60.0,890.0,493.0,3980.0,-2217.0,456,0,52,37,59,109,11,22116,-21392,582.0,611.0,1441.0,6193.0,1065.0,23.0,0.0,551.0,36860.0,-26394.0,64,0,39,4045,4569,49506,-40789,233.0,656.0,226.0,53.0,133.0,1164.0,21826.0,-19361.0,7187.0,0.0,10.0,4305.0,14418.0,-2916.0,495,0,0,1065,3752,0,102,2958,0,5924,28507,-14211,0.0,1948.0,-1948.0,1,2022,5,16,17,0,0
3259,18567,83,11086,6712,1298,372,1095,8246,44584,241235,-149192,345.0,5.0,768.0,701.0,3721.0,-1902.0,456,0,52,40,57,0,74,22542,-21863,581.0,612.0,831.0,5860.0,753.0,0.0,0.0,564.0,35401.0,-26200.0,64,0,9,4887,3512,50797,-42325,235.0,334.0,229.0,52.0,6.0,1728.0,21356.0,-18772.0,7146.0,0.0,0.0,4391.0,14431.0,-2894.0,506,0,0,1099,5447,0,100,859,0,5729,29253,-15513,0.0,1852.0,-1852.0,1,2022,5,16,18,0,0
3260,18347,85,10211,6678,1361,372,4,7326,40337,231641,-146920,376.0,0.0,732.0,876.0,3571.0,-1587.0,457,0,52,40,57,0,115,21424,-20703,575.0,612.0,194.0,4887.0,473.0,0.0,0.0,592.0,32102.0,-24769.0,64,0,4,4068,3050,50822,-43636,235.0,10.0,208.0,52.0,0.0,2042.0,19689.0,-17142.0,6846.0,0.0,0.0,4343.0,13717.0,-2528.0,498,0,0,1089,4466,0,101,608,0,6136,27960,-15062,0.0,1793.0,-1793.0,3,2022,5,16,19,0,0
3261,17944,98,7047,6623,1112,372,0,7791,36003,215477,-138487,322.0,0.0,920.0,1009.0,3258.0,-1007.0,461,0,52,40,57,0,124,20229,-19495,575.0,612.0,131.0,4157.0,324.0,0.0,0.0,686.0,29240.0,-22755.0,66,0,4,3543,3068,48473,-41792,232.0,0.0,164.0,7.0,0.0,2219.0,18138.0,-15516.0,6255.0,0.0,0.0,4395.0,12861.0,-2211.0,496,0,0,1055,2786,0,98,591,0,6253,25557,-14278,0.0,1749.0,-1749.0,3,2022,5,16,20,0,0
3262,17466,100,4305,6709,757,372,0,6615,31234,198727,-131169,299.0,0.0,904.0,1067.0,3174.0,-904.0,463,0,52,40,53,0,94,19244,-18542,578.0,613.0,316.0,3835.0,119.0,0.0,0.0,726.0,27032.0,-20845.0,64,0,4,2889,2683,45654,-40014,234.0,0.0,157.0,0.0,0.0,2158.0,17038.0,-14489.0,5867.0,0.0,0.0,4435.0,12343.0,-2041.0,501,0,0,1016,1354,0,96,591,0,5855,24337,-14924,0.0,1569.0,-1569.0,3,2022,5,16,21,0,0
3263,16971,100,2745,6811,831,372,0,3879,29897,186490,-124884,318.0,0.0,817.0,1021.0,3055.0,-899.0,461,0,52,40,52,0,94,18202,-17503,579.0,614.0,845.0,3816.0,132.0,0.0,0.0,706.0,25772.0,-19080.0,73,0,4,2437,2380,43513,-38619,234.0,0.0,154.0,0.0,0.0,1957.0,16429.0,-14084.0,5698.0,0.0,0.0,4477.0,12092.0,-1917.0,504,0,40,1009,1156,0,95,589,0,5360,23187,-14434,0.0,1345.0,-1345.0,3,2022,5,16,22,0,0
3264,16918,100,4811,6976,869,372,0,3488,27860,181714,-120320,328.0,0.0,788.0,934.0,2995.0,-945.0,457,0,52,40,52,0,123,17197,-16473,578.0,614.0,1148.0,3786.0,130.0,0.0,0.0,683.0,25117.0,-18178.0,78,0,4,1718,2219,41933,-37914,234.0,0.0,154.0,0.0,0.0,1743.0,16100.0,-13969.0,5676.0,0.0,0.0,4343.0,11976.0,-1957.0,505,0,207,998,1136,0,95,575,0,4756,22268,-13996,0.0,1195.0,-1195.0,3,2022,5,16,23,0,0
3265,17064,100,6982,6997,562,372,0,4294,26450,180646,-117825,241.0,0.0,871.0,959.0,2976.0,-905.0,452,0,52,40,50,0,152,16447,-15701,570.0,614.0,1150.0,3734.0,119.0,0.0,0.0,659.0,24854.0,-18008.0,63,0,4,1168,2038,41009,-37736,232.0,0.0,154.0,0.0,0.0,1641.0,16124.0,-14097.0,5674.0,0.0,0.0,4214.0,11930.0,-2042.0,503,0,207,993,1052,0,94,484,0,4455,21893,-14105,0.0,1132.0,-1132.0,3,2022,5,17,0,0,0
3266,17110,100,11381,7076,474,372,0,3945,25764,182601,-116379,307.0,1.0,840.0,923.0,3009.0,-938.0,449,0,52,40,48,0,343,16328,-15396,572.0,614.0,1010.0,3788.0,119.0,0.0,0.0,619.0,25084.0,-18362.0,68,0,4,1039,2033,40605,-37461,233.0,0.0,155.0,0.0,12.0,1779.0,16040.0,-13861.0,6207.0,0.0,1.0,4050.0,12026.0,-1768.0,500,0,207,989,1098,0,94,450,0,4512,21790,-13940,0.0,1069.0,-1069.0,3,2022,5,17,1,0,0
3267,17200,101,8551,7057,848,372,3,3212,23074,188825,-128407,321.0,19.0,720.0,904.0,3145.0,-1181.0,449,0,52,40,48,3,303,16797,-15902,570.0,614.0,262.0,3921.0,237.0,2.0,0.0,594.0,26022.0,-19822.0,65,0,4,1204,2075,40858,-37510,234.0,0.0,153.0,0.0,124.0,1844.0,16282.0,-13927.0,6841.0,0.0,11.0,3650.0,12788.0,-2286.0,494,0,149,985,1125,0,96,346,0,4681,22264,-14388,0.0,1022.0,-1022.0,1,2022,5,17,2,0,0
3268,17513,104,5503,7009,1012,372,832,2362,19541,203313,-149065,318.0,104.0,670.0,757.0,3575.0,-1726.0,453,0,52,40,50,174,255,17859,-16835,569.0,614.0,288.0,4362.0,380.0,386.0,0.0,560.0,29117.0,-21958.0,65,0,12,832,1822,41887,-39156,234.0,0.0,152.0,0.0,554.0,1418.0,18558.0,-16200.0,7752.0,0.0,60.0,2880.0,14262.0,-3570.0,496,0,0,1009,2180,0,98,228,0,4601,24411,-15799,0.0,984.0,-984.0,1,2022,5,17,3,0,0
3269,18290,103,9387,6961,1318,372,8285,2285,17036,230765,-166728,306.0,258.0,659.0,563.0,4136.0,-2350.0,456,0,52,29,56,645,328,20141,-18575,566.0,614.0,258.0,5181.0,478.0,2345.0,0.0,473.0,34117.0,-24202.0,64,0,138,545,1247,44465,-42471,234.0,71.0,152.0,0.0,1529.0,937.0,20449.0,-17526.0,8677.0,0.0,144.0,2035.0,15307.0,-4451.0,500,0,0,1033,3322,0,95,885,0,4405,26543,-16303,0.0,1039.0,-1039.0,1,2022,5,17,4,0,0
3270,18802,99,17810,6966,1373,372,24763,2457,11322,249353,-165389,287.0,483.0,699.0,508.0,4362.0,-2385.0,447,0,52,28,54,1411,334,20918,-18592,564.0,613.0,479.0,5304.0,761.0,5288.0,0.0,340.0,38044.0,-24695.0,64,0,274,345,1079,48356,-46594,234.0,222.0,150.0,0.0,2503.0,790.0,21292.0,-17393.0,8919.0,0.0,263.0,1331.0,15338.0,-4825.0,502,0,0,1051,2771,0,92,4467,0,4216,27923,-14824,0.0,1339.0,-1339.0,1,2022,5,17,5,0,0
3271,18679,94,12802,6943,1305,372,46584,2387,7225,258407,-162016,286.0,718.0,569.0,614.0,4425.0,-2238.0,452,0,52,28,53,2329,361,20951,-17676,558.0,609.0,455.0,4864.0,595.0,7904.0,0.0,249.0,39351.0,-24117.0,64,0,472,194,752,49661,-48179,233.0,94.0,149.0,0.0,3279.0,791.0,21288.0,-16742.0,9121.0,0.0,397.0,947.0,15104.0,-4639.0,489,0,300,1028,1385,0,100,9404,0,4101,28787,-11980,0.0,1760.0,-1760.0,1,2022,5,17,6,0,0
3272,18103,92,2887,6832,995,372,69278,2189,5548,262399,-156103,296.0,1614.0,539.0,788.0,5113.0,-1876.0,454,0,52,28,55,3157,294,20847,-16807,552.0,603.0,412.0,4149.0,362.0,9708.0,0.0,272.0,39209.0,-23151.0,64,0,761,120,523,48959,-47491,234.0,0.0,149.0,0.0,3927.0,688.0,21042.0,-16044.0,9173.0,0.0,514.0,705.0,14865.0,-4473.0,491,0,614,1001,994,0,102,12025,0,4608,29191,-9356,0.0,1937.0,-1937.0,3,2022,5,17,7,0,0
3273,17845,89,2860,6854,729,372,88435,2268,4649,265741,-141640,286.0,1175.0,565.0,1195.0,4563.0,-1342.0,454,0,52,28,47,3558,310,20869,-16420,551.0,601.0,365.0,3955.0,336.0,10727.0,0.0,310.0,39067.0,-22222.0,64,0,963,98,579,46174,-44470,235.0,0.0,150.0,0.0,4145.0,689.0,21331.0,-16112.0,9165.0,0.0,598.0,657.0,14810.0,-4390.0,474,0,982,985,935,0,100,13106,0,5482,29583,-7519,0.0,1966.0,-1966.0,3,2022,5,17,8,0,0
3274,17658,87,3270,6868,349,372,100728,2395,5059,269671,-132885,277.0,1293.0,548.0,1325.0,4528.0,-1085.0,420,0,52,27,49,3674,398,21162,-16542,552.0,601.0,683.0,3683.0,127.0,10923.0,0.0,416.0,37145.0,-20160.0,64,0,1116,162,619,42413,-40452,235.0,0.0,147.0,0.0,4230.0,768.0,21470.0,-16090.0,8973.0,0.0,643.0,609.0,14585.0,-4360.0,481,0,1047,971,907,0,99,13560,0,5671,30141,-7405,0.0,1954.0,-1954.0,3,2022,5,17,9,0,0
3275,17422,84,4426,6854,479,372,104735,2486,5593,268272,-125821,275.0,1283.0,621.0,1337.0,4586.0,-1070.0,282,0,52,28,56,3470,369,21409,-17152,545.0,600.0,836.0,3603.0,130.0,10461.0,0.0,705.0,36885.0,-20005.0,64,0,1069,264,555,38896,-36944,235.0,0.0,146.0,0.0,4232.0,1067.0,21291.0,-15611.0,8914.0,0.0,653.0,611.0,14317.0,-4139.0,466,0,1016,961,775,0,103,13527,0,5770,30300,-7682,0.0,1946.0,-1946.0,3,2022,5,17,10,0,0
3276,17323,84,8972,6888,452,372,104090,2674,6576,265452,-118021,258.0,1244.0,730.0,1318.0,4402.0,-852.0,281,0,52,28,53,2948,572,21182,-17248,539.0,599.0,219.0,3627.0,164.0,9747.0,0.0,947.0,37981.0,-22139.0,66,0,1160,222,502,36427,-34477,235.0,0.0,146.0,0.0,3937.0,1532.0,20912.0,-15062.0,8899.0,0.0,630.0,700.0,14160.0,-3931.0,450,0,1117,917,822,0,103,13453,0,5661,29648,-7125,0.0,1969.0,-1969.0,3,2022,5,17,11,0,0
3277,17283,82,8112,6863,458,372,100393,2621,7811,261402,-117407,264.0,1263.0,769.0,1301.0,4285.0,-688.0,276,0,52,36,49,2465,460,21510,-18172,548.0,599.0,186.0,3734.0,232.0,9291.0,0.0,1091.0,39146.0,-23465.0,68,0,1043,130,493,36297,-34563,232.0,0.0,146.0,0.0,3788.0,2111.0,21297.0,-15020.0,8914.0,0.0,568.0,806.0,13936.0,-3648.0,434,0,1062,912,888,0,101,13179,0,5457,29064,-7031,0.0,944.0,-944.0,3,2022,5,17,12,0,0
3278,17330,80,7437,6898,770,372,91315,3019,9199,256141,-119721,300.0,1131.0,907.0,1228.0,4269.0,-703.0,279,0,52,40,54,1926,649,21587,-18587,532.0,605.0,110.0,4034.0,366.0,7919.0,0.0,927.0,39454.0,-24961.0,68,0,1095,121,485,39040,-37271,232.0,0.0,149.0,0.0,3120.0,2573.0,21255.0,-15181.0,8941.0,0.0,454.0,953.0,13955.0,-3607.0,430,0,1060,983,970,0,105,12682,0,5333,28830,-7267,0.0,993.0,-993.0,3,2022,5,17,13,0,0
3279,17629,80,4214,6982,493,372,75015,3549,10033,252403,-134036,387.0,874.0,891.0,1166.0,4430.0,-1112.0,279,0,52,40,58,1284,506,21604,-19385,529.0,609.0,357.0,4429.0,418.0,5523.0,0.0,979.0,38449.0,-25605.0,69,0,953,144,523,42894,-41205,235.0,0.0,152.0,0.0,2208.0,2855.0,21023.0,-15573.0,8979.0,0.0,311.0,1122.0,14028.0,-3616.0,430,0,744,988,1314,0,106,11939,0,4724,28855,-8610,0.0,2120.0,-2120.0,3,2022,5,17,14,0,0
3280,18139,80,5212,6977,802,372,52474,3770,11578,251269,-151865,393.0,535.0,858.0,1137.0,4351.0,-1428.0,300,0,52,40,60,848,492,21425,-19633,534.0,609.0,299.0,5096.0,568.0,2617.0,0.0,1068.0,37350.0,-26559.0,69,0,733,195,662,47195,-45536,236.0,49.0,186.0,47.0,1318.0,3018.0,20957.0,-16103.0,8960.0,0.0,173.0,1229.0,13927.0,-3565.0,465,0,319,1011,1880,0,103,10475,0,3876,28637,-10508,0.0,2345.0,-2345.0,3,2022,5,17,15,0,0
3281,18683,83,10890,6984,1455,372,29205,4211,13003,250391,-165505,401.0,233.0,926.0,1094.0,4151.0,-1497.0,399,0,52,40,59,451,535,21704,-20168,541.0,608.0,1303.0,6147.0,944.0,725.0,0.0,1104.0,37718.0,-26346.0,67,0,370,197,797,49045,-47614,233.0,199.0,200.0,53.0,597.0,3146.0,21489.0,-17061.0,8989.0,0.0,72.0,1443.0,14042.0,-3538.0,452,0,0,1052,2703,0,105,7297,0,2819,28771,-14343,0.0,2372.0,-2372.0,3,2022,5,17,16,0,0
3282,18824,86,19584,7027,1455,376,10694,4946,13969,246889,-169928,395.0,65.0,1068.0,973.0,3973.0,-1472.0,447,0,52,40,56,111,514,21809,-20589,535.0,608.0,1126.0,5832.0,915.0,27.0,0.0,1032.0,37759.0,-27684.0,65,0,126,286,974,51026,-49575,234.0,337.0,215.0,53.0,167.0,3015.0,21701.0,-17680.0,8824.0,0.0,11.0,1833.0,14233.0,-3565.0,437,0,0,1072,5169,0,107,2958,0,2041,29032,-17248,0.0,2181.0,-2181.0,3,2022,5,17,17,0,0
3283,18790,90,20011,6939,1507,374,1383,5887,16826,238586,-166779,399.0,8.0,1375.0,1018.0,3849.0,-1049.0,453,0,52,40,56,0,695,22006,-20710,518.0,613.0,500.0,5764.0,664.0,0.0,0.0,926.0,36484.0,-27499.0,64,0,36,339,1491,51772,-49842,235.0,319.0,208.0,53.0,15.0,3213.0,21231.0,-17188.0,8391.0,0.0,0.0,2297.0,13926.0,-3238.0,460,0,0,1102,6163,0,108,810,0,1803,29663,-19217,0.0,1992.0,-1992.0,3,2022,5,17,18,0,0
3284,18555,96,10871,6916,1185,375,4,7162,22505,231705,-164036,397.0,0.0,1400.0,1181.0,3741.0,-763.0,453,0,52,40,56,0,734,20805,-19470,534.0,614.0,196.0,4473.0,515.0,0.0,0.0,887.0,33193.0,-25974.0,65,0,4,491,1505,52199,-50134,234.0,97.0,187.0,53.0,0.0,3297.0,19676.0,-15808.0,7708.0,0.0,0.0,2836.0,13714.0,-3170.0,456,0,0,1098,5497,0,109,614,0,1713,28355,-18868,0.0,1860.0,-1860.0,3,2022,5,17,19,0,0
